date,location,new_cases,new_deaths,people_vaccinated,people_fully_vaccinated,vaccination_start_date,period
2022-08-16,United States,0.0,0.0,262425050.0,224918360.0,2020-12-13,post_vaccination
2022-08-17,United States,0.0,0.0,262473122.0,224950072.0,2020-12-13,post_vaccination
2022-08-18,United States,0.0,0.0,262520569.0,224981212.0,2020-12-13,post_vaccination
2022-08-19,United States,0.0,0.0,262571910.0,225017788.0,2020-12-13,post_vaccination
2022-08-20,United States,0.0,0.0,262594322.0,225033827.0,2020-12-13,post_vaccination
2022-08-21,United States,644925.0,3231.0,262606068.0,225041495.0,2020-12-13,post_vaccination
2022-08-22,United States,0.0,0.0,262647620.0,225068705.0,2020-12-13,post_vaccination
2022-08-23,United States,0.0,0.0,262691350.0,225098117.0,2020-12-13,post_vaccination
2022-08-24,United States,0.0,0.0,262734781.0,225127585.0,2020-12-13,post_vaccination
2022-08-25,United States,0.0,0.0,262778560.0,225156904.0,2020-12-13,post_vaccination
2022-08-26,United States,0.0,0.0,262823807.0,225189492.0,2020-12-13,post_vaccination
2022-08-27,United States,0.0,0.0,262844438.0,225204939.0,2020-12-13,post_vaccination
2022-08-28,United States,610329.0,3221.0,262854932.0,225212203.0,2020-12-13,post_vaccination
2022-08-29,United States,0.0,0.0,262890496.0,225237051.0,2020-12-13,post_vaccination
2022-08-30,United States,0.0,0.0,262929317.0,225262803.0,2020-12-13,post_vaccination
2022-08-31,United States,0.0,0.0,262965429.0,225287976.0,2020-12-13,post_vaccination
2022-09-01,United States,0.0,0.0,262996533.0,225309064.0,2020-12-13,post_vaccination
2022-09-02,United States,0.0,0.0,263027441.0,225332641.0,2020-12-13,post_vaccination
2022-09-03,United States,0.0,0.0,263040682.0,225343352.0,2020-12-13,post_vaccination
2022-09-04,United States,580363.0,3090.0,263049702.0,225349696.0,2020-12-13,post_vaccination
2022-09-05,United States,0.0,0.0,263053584.0,225351785.0,2020-12-13,post_vaccination
2022-09-06,United States,0.0,0.0,263090028.0,225381078.0,2020-12-13,post_vaccination
2022-09-07,United States,0.0,0.0,263143814.0,225422965.0,2020-12-13,post_vaccination
2022-09-08,United States,0.0,0.0,263199414.0,225466224.0,2020-12-13,post_vaccination
2022-09-09,United States,0.0,0.0,263266289.0,225521944.0,2020-12-13,post_vaccination
2022-09-10,United States,0.0,0.0,263301753.0,225555658.0,2020-12-13,post_vaccination
2022-09-11,United States,449509.0,2625.0,263324442.0,225574327.0,2020-12-13,post_vaccination
2022-09-12,United States,0.0,0.0,263384394.0,225622830.0,2020-12-13,post_vaccination
2022-09-13,United States,0.0,0.0,263442745.0,225670209.0,2020-12-13,post_vaccination
2022-09-14,United States,0.0,0.0,263503854.0,225720892.0,2020-12-13,post_vaccination
2022-09-15,United States,0.0,0.0,263566364.0,225772692.0,2020-12-13,post_vaccination
2022-09-16,United States,0.0,0.0,263639809.0,225836161.0,2020-12-13,post_vaccination
2022-09-17,United States,0.0,0.0,263676258.0,225866963.0,2020-12-13,post_vaccination
2022-09-18,United States,406901.0,2899.0,263698609.0,225883830.0,2020-12-13,post_vaccination
2022-09-19,United States,0.0,0.0,263761797.0,225934683.0,2020-12-13,post_vaccination
2022-09-20,United States,0.0,0.0,263824792.0,225987030.0,2020-12-13,post_vaccination
2022-09-21,United States,0.0,0.0,263892277.0,226043664.0,2020-12-13,post_vaccination
2022-09-22,United States,0.0,0.0,263959404.0,226100107.0,2020-12-13,post_vaccination
2022-09-23,United States,0.0,0.0,264038831.0,226167891.0,2020-12-13,post_vaccination
2022-09-24,United States,0.0,0.0,264077206.0,226201334.0,2020-12-13,post_vaccination
2022-09-25,United States,368725.0,2705.0,264100436.0,226218677.0,2020-12-13,post_vaccination
2022-09-26,United States,0.0,0.0,264168072.0,226271810.0,2020-12-13,post_vaccination
2022-09-27,United States,0.0,0.0,264234462.0,226325990.0,2020-12-13,post_vaccination
2022-09-28,United States,0.0,0.0,264303444.0,226383400.0,2020-12-13,post_vaccination
2022-09-29,United States,0.0,0.0,264370784.0,226440674.0,2020-12-13,post_vaccination
2022-09-30,United States,0.0,0.0,264446649.0,226506045.0,2020-12-13,post_vaccination
2022-10-01,United States,0.0,0.0,264482172.0,226535283.0,2020-12-13,post_vaccination
2022-10-02,United States,321234.0,2982.0,264503867.0,226551881.0,2020-12-13,post_vaccination
2022-10-03,United States,0.0,0.0,264569896.0,226604595.0,2020-12-13,post_vaccination
2022-10-04,United States,0.0,0.0,264635578.0,226658744.0,2020-12-13,post_vaccination
2022-10-05,United States,0.0,0.0,264707575.0,226717012.0,2020-12-13,post_vaccination
2022-10-06,United States,0.0,0.0,264778314.0,226774160.0,2020-12-13,post_vaccination
2022-10-07,United States,0.0,0.0,264857570.0,226840259.0,2020-12-13,post_vaccination
2022-10-08,United States,0.0,0.0,264895795.0,226870720.0,2020-12-13,post_vaccination
2022-10-09,United States,280584.0,2560.0,264919112.0,226887995.0,2020-12-13,post_vaccination
2022-10-10,United States,0.0,0.0,264984408.0,226942051.0,2020-12-13,post_vaccination
2022-10-11,United States,0.0,0.0,265051698.0,226997123.0,2020-12-13,post_vaccination
2022-10-12,United States,0.0,0.0,265126257.0,227056867.0,2020-12-13,post_vaccination
2022-10-13,United States,0.0,0.0,265198009.0,227113758.0,2020-12-13,post_vaccination
2022-10-14,United States,0.0,0.0,265278783.0,227179340.0,2020-12-13,post_vaccination
2022-10-15,United States,0.0,0.0,265315658.0,227208166.0,2020-12-13,post_vaccination
2022-10-16,United States,251280.0,2274.0,265338561.0,227224763.0,2020-12-13,post_vaccination
2022-10-17,United States,0.0,0.0,265410205.0,227279902.0,2020-12-13,post_vaccination
2022-10-18,United States,0.0,0.0,265479963.0,227334379.0,2020-12-13,post_vaccination
2022-10-19,United States,0.0,0.0,265554644.0,227392374.0,2020-12-13,post_vaccination
2022-10-20,United States,0.0,0.0,265626542.0,227448454.0,2020-12-13,post_vaccination
2022-10-21,United States,0.0,0.0,265705745.0,227511293.0,2020-12-13,post_vaccination
2022-10-22,United States,0.0,0.0,265742050.0,227539486.0,2020-12-13,post_vaccination
2022-10-23,United States,283734.0,2955.0,265764364.0,227555255.0,2020-12-13,post_vaccination
2022-10-24,United States,0.0,0.0,265833375.0,227609011.0,2020-12-13,post_vaccination
2022-10-25,United States,0.0,0.0,265903405.0,227663817.0,2020-12-13,post_vaccination
2022-10-26,United States,0.0,0.0,265980325.0,227723399.0,2020-12-13,post_vaccination
2022-10-27,United States,0.0,0.0,266052066.0,227779087.0,2020-12-13,post_vaccination
2022-10-28,United States,0.0,0.0,266129275.0,227841296.0,2020-12-13,post_vaccination
2022-10-29,United States,0.0,0.0,266163628.0,227867880.0,2020-12-13,post_vaccination
2022-10-30,United States,255156.0,3081.0,266183346.0,227882024.0,2020-12-13,post_vaccination
2022-10-31,United States,0.0,0.0,266240868.0,227924209.0,2020-12-13,post_vaccination
2022-11-01,United States,0.0,0.0,266301977.0,227970319.0,2020-12-13,post_vaccination
2022-11-02,United States,0.0,0.0,266367152.0,228018886.0,2020-12-13,post_vaccination
2022-11-03,United States,0.0,0.0,266432266.0,228067168.0,2020-12-13,post_vaccination
2022-11-04,United States,0.0,0.0,266508129.0,228124499.0,2020-12-13,post_vaccination
2022-11-05,United States,0.0,0.0,266542665.0,228150055.0,2020-12-13,post_vaccination
2022-11-06,United States,267304.0,2463.0,266563145.0,228164045.0,2020-12-13,post_vaccination
2022-11-07,United States,0.0,0.0,266622184.0,228207144.0,2020-12-13,post_vaccination
2022-11-08,United States,0.0,0.0,266680626.0,228249403.0,2020-12-13,post_vaccination
2022-11-09,United States,0.0,0.0,266738995.0,228292333.0,2020-12-13,post_vaccination
2022-11-10,United States,0.0,0.0,266797565.0,228335212.0,2020-12-13,post_vaccination
2022-11-11,United States,0.0,0.0,266856747.0,228381285.0,2020-12-13,post_vaccination
2022-11-12,United States,0.0,0.0,266886514.0,228403147.0,2020-12-13,post_vaccination
2022-11-13,United States,282897.0,2290.0,266905647.0,228415707.0,2020-12-13,post_vaccination
2022-11-14,United States,0.0,0.0,266959533.0,228455489.0,2020-12-13,post_vaccination
2022-11-15,United States,0.0,0.0,267015280.0,228496303.0,2020-12-13,post_vaccination
2022-11-16,United States,0.0,0.0,267072214.0,228537885.0,2020-12-13,post_vaccination
2022-11-17,United States,0.0,0.0,267128585.0,228578570.0,2020-12-13,post_vaccination
2022-11-18,United States,0.0,0.0,267189739.0,228623683.0,2020-12-13,post_vaccination
2022-11-19,United States,0.0,0.0,267219587.0,228644795.0,2020-12-13,post_vaccination
2022-11-20,United States,274984.0,2202.0,267238218.0,228656952.0,2020-12-13,post_vaccination
2022-11-21,United States,0.0,0.0,267290915.0,228694108.0,2020-12-13,post_vaccination
2022-11-22,United States,0.0,0.0,267338310.0,228729861.0,2020-12-13,post_vaccination
2022-11-23,United States,0.0,0.0,267379740.0,228760757.0,2020-12-13,post_vaccination
2022-11-24,United States,0.0,0.0,267380860.0,228761347.0,2020-12-13,post_vaccination
2022-11-25,United States,0.0,0.0,267408146.0,228780067.0,2020-12-13,post_vaccination
2022-11-26,United States,0.0,0.0,267430472.0,228795539.0,2020-12-13,post_vaccination
2022-11-27,United States,300171.0,2619.0,267445430.0,228805692.0,2020-12-13,post_vaccination
2022-11-28,United States,0.0,0.0,267482280.0,228833228.0,2020-12-13,post_vaccination
2022-11-29,United States,0.0,0.0,267520897.0,228862400.0,2020-12-13,post_vaccination
2022-11-30,United States,0.0,0.0,267569384.0,228900198.0,2020-12-13,post_vaccination
2022-12-01,United States,0.0,0.0,267611550.0,228933203.0,2020-12-13,post_vaccination
2022-12-02,United States,0.0,0.0,267658800.0,228970260.0,2020-12-13,post_vaccination
2022-12-03,United States,0.0,0.0,267682011.0,228987050.0,2020-12-13,post_vaccination
2022-12-04,United States,302599.0,1763.0,267696637.0,228996839.0,2020-12-13,post_vaccination
2022-12-05,United States,0.0,0.0,267736085.0,229025171.0,2020-12-13,post_vaccination
2022-12-06,United States,0.0,0.0,267776124.0,229054639.0,2020-12-13,post_vaccination
2022-12-07,United States,0.0,0.0,267817932.0,229085336.0,2020-12-13,post_vaccination
2022-12-08,United States,0.0,0.0,267859587.0,229116622.0,2020-12-13,post_vaccination
2022-12-09,United States,0.0,0.0,267905466.0,229150987.0,2020-12-13,post_vaccination
2022-12-10,United States,0.0,0.0,267930161.0,229167970.0,2020-12-13,post_vaccination
2022-12-11,United States,462223.0,3035.0,267946136.0,229178156.0,2020-12-13,post_vaccination
2022-12-12,United States,0.0,0.0,267987306.0,229207302.0,2020-12-13,post_vaccination
2022-12-13,United States,0.0,0.0,268029238.0,229236558.0,2020-12-13,post_vaccination
2022-12-14,United States,0.0,0.0,268069667.0,229265386.0,2020-12-13,post_vaccination
2022-12-15,United States,0.0,0.0,268107934.0,229291420.0,2020-12-13,post_vaccination
2022-12-16,United States,0.0,0.0,268150158.0,229321922.0,2020-12-13,post_vaccination
2022-12-17,United States,0.0,0.0,268173571.0,229338624.0,2020-12-13,post_vaccination
2022-12-18,United States,446014.0,2652.0,268189266.0,229348598.0,2020-12-13,post_vaccination
2022-12-19,United States,0.0,0.0,268230128.0,229376772.0,2020-12-13,post_vaccination
2022-12-20,United States,0.0,0.0,268269451.0,229404291.0,2020-12-13,post_vaccination
2022-12-21,United States,0.0,0.0,268307455.0,229430255.0,2020-12-13,post_vaccination
2022-12-22,United States,0.0,0.0,268339405.0,229451004.0,2020-12-13,post_vaccination
2022-12-23,United States,0.0,0.0,268361865.0,229465338.0,2020-12-13,post_vaccination
2022-12-24,United States,0.0,0.0,268368558.0,229469510.0,2020-12-13,post_vaccination
2022-12-25,United States,508009.0,3033.0,268369780.0,229469676.0,2020-12-13,post_vaccination
2022-12-26,United States,0.0,0.0,268388421.0,229479820.0,2020-12-13,post_vaccination
2022-12-27,United States,0.0,0.0,268425738.0,229504767.0,2020-12-13,post_vaccination
2022-12-28,United States,0.0,0.0,268461940.0,229529051.0,2020-12-13,post_vaccination
2022-12-29,United States,0.0,0.0,268498529.0,229553298.0,2020-12-13,post_vaccination
2022-12-30,United States,0.0,0.0,268531382.0,229575525.0,2020-12-13,post_vaccination
2022-12-31,United States,0.0,0.0,268541239.0,229580638.0,2020-12-13,post_vaccination
2023-01-01,United States,392203.0,2480.0,268543519.0,229581410.0,2020-12-13,post_vaccination
2023-01-02,United States,0.0,0.0,268563718.0,229593115.0,2020-12-13,post_vaccination
2023-01-03,United States,0.0,0.0,268596097.0,229615949.0,2020-12-13,post_vaccination
2023-01-04,United States,0.0,0.0,268627652.0,229637430.0,2020-12-13,post_vaccination
2023-01-05,United States,0.0,0.0,268660215.0,229659798.0,2020-12-13,post_vaccination
2023-01-06,United States,0.0,0.0,268696836.0,229686222.0,2020-12-13,post_vaccination
2023-01-07,United States,0.0,0.0,268716049.0,229698859.0,2020-12-13,post_vaccination
2023-01-08,United States,471714.0,2764.0,268727160.0,229705356.0,2020-12-13,post_vaccination
2023-01-09,United States,0.0,0.0,268756449.0,229725012.0,2020-12-13,post_vaccination
2023-01-10,United States,0.0,0.0,268784808.0,229745113.0,2020-12-13,post_vaccination
2023-01-11,United States,0.0,0.0,268813622.0,229764829.0,2020-12-13,post_vaccination
2023-01-12,United States,0.0,0.0,268841738.0,229784353.0,2020-12-13,post_vaccination
2023-01-13,United States,0.0,0.0,268872321.0,229806115.0,2020-12-13,post_vaccination
2023-01-14,United States,0.0,0.0,268887490.0,229815762.0,2020-12-13,post_vaccination
2023-01-15,United States,448092.0,4407.0,268895977.0,229820112.0,2020-12-13,post_vaccination
2023-01-16,United States,0.0,0.0,268912740.0,229831088.0,2020-12-13,post_vaccination
2023-01-17,United States,0.0,0.0,268936075.0,229847304.0,2020-12-13,post_vaccination
2023-01-18,United States,0.0,0.0,268959325.0,229862779.0,2020-12-13,post_vaccination
2023-01-19,United States,0.0,0.0,268982388.0,229877834.0,2020-12-13,post_vaccination
2023-01-20,United States,0.0,0.0,269007301.0,229894257.0,2020-12-13,post_vaccination
2023-01-21,United States,0.0,0.0,269018905.0,229900878.0,2020-12-13,post_vaccination
2023-01-22,United States,308025.0,3664.0,269025413.0,229903884.0,2020-12-13,post_vaccination
2023-01-23,United States,0.0,0.0,269045608.0,229916494.0,2020-12-13,post_vaccination
2023-01-24,United States,0.0,0.0,269065629.0,229930212.0,2020-12-13,post_vaccination
2023-01-25,United States,0.0,0.0,269085696.0,229943308.0,2020-12-13,post_vaccination
2023-01-26,United States,0.0,0.0,269106298.0,229956965.0,2020-12-13,post_vaccination
2023-01-27,United States,0.0,0.0,269127477.0,229972005.0,2020-12-13,post_vaccination
2023-01-28,United States,0.0,0.0,269137188.0,229977886.0,2020-12-13,post_vaccination
2023-01-29,United States,294867.0,3743.0,269143355.0,229980890.0,2020-12-13,post_vaccination
2023-01-30,United States,0.0,0.0,269161666.0,229992299.0,2020-12-13,post_vaccination
2023-01-31,United States,0.0,0.0,269179403.0,230004242.0,2020-12-13,post_vaccination
2023-02-01,United States,0.0,0.0,269196837.0,230015989.0,2020-12-13,post_vaccination
2023-02-02,United States,0.0,0.0,269214379.0,230028011.0,2020-12-13,post_vaccination
2023-02-03,United States,0.0,0.0,269233663.0,230041772.0,2020-12-13,post_vaccination
2023-02-04,United States,0.0,0.0,269242863.0,230047401.0,2020-12-13,post_vaccination
2023-02-05,United States,285402.0,3452.0,269248683.0,230050328.0,2020-12-13,post_vaccination
2023-02-06,United States,0.0,0.0,269266595.0,230061414.0,2020-12-13,post_vaccination
2023-02-07,United States,0.0,0.0,269283885.0,230072890.0,2020-12-13,post_vaccination
2023-02-08,United States,0.0,0.0,269300619.0,230084276.0,2020-12-13,post_vaccination
2023-02-09,United States,0.0,0.0,269316910.0,230095727.0,2020-12-13,post_vaccination
2023-02-10,United States,0.0,0.0,269334056.0,230108315.0,2020-12-13,post_vaccination
2023-02-11,United States,0.0,0.0,269342387.0,230113334.0,2020-12-13,post_vaccination
2023-02-12,United States,278228.0,3440.0,269346716.0,230115461.0,2020-12-13,post_vaccination
2023-02-13,United States,0.0,0.0,269361531.0,230124894.0,2020-12-13,post_vaccination
2023-02-14,United States,0.0,0.0,269375429.0,230134193.0,2020-12-13,post_vaccination
2023-02-15,United States,0.0,0.0,269390813.0,230144802.0,2020-12-13,post_vaccination
2023-02-16,United States,0.0,0.0,269405668.0,230154575.0,2020-12-13,post_vaccination
2023-02-17,United States,0.0,0.0,269421355.0,230165457.0,2020-12-13,post_vaccination
2023-02-18,United States,0.0,0.0,269428388.0,230169385.0,2020-12-13,post_vaccination
2023-02-19,United States,254372.0,2857.0,269432480.0,230171334.0,2020-12-13,post_vaccination
2023-02-20,United States,0.0,0.0,269444000.0,230178741.0,2020-12-13,post_vaccination
2023-02-21,United States,0.0,0.0,269458620.0,230188509.0,2020-12-13,post_vaccination
2023-02-22,United States,0.0,0.0,269472215.0,230197738.0,2020-12-13,post_vaccination
2023-02-23,United States,0.0,0.0,269486032.0,230206765.0,2020-12-13,post_vaccination
2023-02-24,United States,0.0,0.0,269500596.0,230217119.0,2020-12-13,post_vaccination
2023-02-25,United States,0.0,0.0,269507336.0,230220972.0,2020-12-13,post_vaccination
2023-02-26,United States,267168.0,2362.0,269511249.0,230222906.0,2020-12-13,post_vaccination
2023-02-27,United States,0.0,0.0,269525592.0,230232062.0,2020-12-13,post_vaccination
2023-02-28,United States,0.0,0.0,269539415.0,230241646.0,2020-12-13,post_vaccination
2023-03-01,United States,0.0,0.0,269553579.0,230251267.0,2020-12-13,post_vaccination
2023-03-02,United States,0.0,0.0,269567640.0,230260424.0,2020-12-13,post_vaccination
2023-03-03,United States,0.0,0.0,269582647.0,230271123.0,2020-12-13,post_vaccination
2023-03-04,United States,0.0,0.0,269589314.0,230275005.0,2020-12-13,post_vaccination
2023-03-05,United States,227828.0,2197.0,269593370.0,230277012.0,2020-12-13,post_vaccination
2023-03-06,United States,0.0,0.0,269606991.0,230285602.0,2020-12-13,post_vaccination
2023-03-07,United States,0.0,0.0,269620435.0,230294436.0,2020-12-13,post_vaccination
2023-03-08,United States,0.0,0.0,269633723.0,230303450.0,2020-12-13,post_vaccination
2023-03-09,United States,0.0,0.0,269646743.0,230312231.0,2020-12-13,post_vaccination
2023-03-10,United States,0.0,0.0,269660987.0,230322165.0,2020-12-13,post_vaccination
2023-03-11,United States,0.0,0.0,269667931.0,230325739.0,2020-12-13,post_vaccination
2023-03-12,United States,170593.0,1887.0,269672126.0,230327518.0,2020-12-13,post_vaccination
2023-03-13,United States,0.0,0.0,269684878.0,230335252.0,2020-12-13,post_vaccination
2023-03-14,United States,0.0,0.0,269697452.0,230343260.0,2020-12-13,post_vaccination
2023-03-15,United States,0.0,0.0,269710822.0,230351559.0,2020-12-13,post_vaccination
2023-03-16,United States,0.0,0.0,269723484.0,230359757.0,2020-12-13,post_vaccination
2023-03-17,United States,0.0,0.0,269737251.0,230368503.0,2020-12-13,post_vaccination
2023-03-18,United States,0.0,0.0,269743760.0,230371710.0,2020-12-13,post_vaccination
2023-03-19,United States,126613.0,1741.0,269747896.0,230373359.0,2020-12-13,post_vaccination
2023-03-20,United States,0.0,0.0,269761341.0,230381231.0,2020-12-13,post_vaccination
2023-03-21,United States,0.0,0.0,269774130.0,230389415.0,2020-12-13,post_vaccination
2023-03-22,United States,0.0,0.0,269786894.0,230397442.0,2020-12-13,post_vaccination
2023-03-23,United States,0.0,0.0,269799107.0,230405361.0,2020-12-13,post_vaccination
2023-03-24,United States,0.0,0.0,269812529.0,230414190.0,2020-12-13,post_vaccination
2023-03-25,United States,0.0,0.0,269818554.0,230417503.0,2020-12-13,post_vaccination
2023-03-26,United States,152968.0,2084.0,269822476.0,230419125.0,2020-12-13,post_vaccination
2023-03-27,United States,0.0,0.0,269834599.0,230426528.0,2020-12-13,post_vaccination
2023-03-28,United States,0.0,0.0,269847198.0,230434403.0,2020-12-13,post_vaccination
2023-03-29,United States,0.0,0.0,269859993.0,230442400.0,2020-12-13,post_vaccination
2023-03-30,United States,0.0,0.0,269872223.0,230449910.0,2020-12-13,post_vaccination
2023-03-31,United States,0.0,0.0,269884517.0,230457960.0,2020-12-13,post_vaccination
2023-04-01,United States,0.0,0.0,269889832.0,230460669.0,2020-12-13,post_vaccination
2023-04-02,United States,176358.0,1746.0,269893364.0,230462101.0,2020-12-13,post_vaccination
2023-04-03,United States,0.0,0.0,269905022.0,230468663.0,2020-12-13,post_vaccination
2023-04-04,United States,0.0,0.0,269916987.0,230475347.0,2020-12-13,post_vaccination
2023-04-05,United States,0.0,0.0,269928839.0,230482215.0,2020-12-13,post_vaccination
2023-04-06,United States,0.0,0.0,269940813.0,230489186.0,2020-12-13,post_vaccination
2023-04-07,United States,0.0,0.0,269951686.0,230495947.0,2020-12-13,post_vaccination
2023-04-08,United States,0.0,0.0,269957551.0,230498666.0,2020-12-13,post_vaccination
2023-04-09,United States,103472.0,1729.0,269960431.0,230499516.0,2020-12-13,post_vaccination
2023-04-10,United States,0.0,0.0,269971905.0,230506297.0,2020-12-13,post_vaccination
2023-04-11,United States,0.0,0.0,269983344.0,230513294.0,2020-12-13,post_vaccination
2023-04-12,United States,0.0,0.0,269995000.0,230520042.0,2020-12-13,post_vaccination
2023-04-13,United States,0.0,0.0,270005591.0,230526413.0,2020-12-13,post_vaccination
2023-04-14,United States,0.0,0.0,270016601.0,230533498.0,2020-12-13,post_vaccination
2023-04-15,United States,0.0,0.0,270022311.0,230536089.0,2020-12-13,post_vaccination
2023-04-16,United States,104057.0,1290.0,270025562.0,230537246.0,2020-12-13,post_vaccination
2023-04-17,United States,0.0,0.0,270035747.0,230543313.0,2020-12-13,post_vaccination
2023-04-18,United States,0.0,0.0,270045273.0,230549088.0,2020-12-13,post_vaccination
2023-04-19,United States,0.0,0.0,270053552.0,230553737.0,2020-12-13,post_vaccination
2023-04-20,United States,0.0,0.0,270062531.0,230558858.0,2020-12-13,post_vaccination
2023-04-21,United States,0.0,0.0,270072942.0,230564775.0,2020-12-13,post_vaccination
2023-04-22,United States,0.0,0.0,270078615.0,230567289.0,2020-12-13,post_vaccination
2023-04-23,United States,98467.0,1198.0,270082185.0,230568579.0,2020-12-13,post_vaccination
2023-04-24,United States,0.0,0.0,270092903.0,230574357.0,2020-12-13,post_vaccination
2023-04-25,United States,0.0,0.0,270104284.0,230579974.0,2020-12-13,post_vaccination
2023-04-26,United States,0.0,0.0,270115904.0,230585784.0,2020-12-13,post_vaccination
2023-04-27,United States,0.0,0.0,270127046.0,230591673.0,2020-12-13,post_vaccination
2023-04-28,United States,0.0,0.0,270138406.0,230597952.0,2020-12-13,post_vaccination
2023-04-29,United States,0.0,0.0,270144259.0,230600329.0,2020-12-13,post_vaccination
2023-04-30,United States,86484.0,1046.0,270148532.0,230601588.0,2020-12-13,post_vaccination
2023-05-01,United States,0.0,0.0,270160441.0,230606981.0,2020-12-13,post_vaccination
2023-05-02,United States,0.0,0.0,270172945.0,230612536.0,2020-12-13,post_vaccination
2023-05-03,United States,0.0,0.0,270185018.0,230618038.0,2020-12-13,post_vaccination
2023-05-04,United States,0.0,0.0,270197187.0,230623850.0,2020-12-13,post_vaccination
2023-05-05,United States,0.0,0.0,270208997.0,230629861.0,2020-12-13,post_vaccination
2023-05-06,United States,0.0,0.0,270214753.0,230632064.0,2020-12-13,post_vaccination
2023-05-07,United States,77165.0,1146.0,270218749.0,230633139.0,2020-12-13,post_vaccination
2023-05-08,United States,0.0,0.0,270225714.0,230636397.0,2020-12-13,post_vaccination
2023-05-09,United States,0.0,0.0,270227181.0,230637348.0,2020-12-13,post_vaccination
2023-05-10,United States,0.0,0.0,,,2020-12-13,post_vaccination
2023-05-11,United States,0.0,0.0,,,2020-12-13,post_vaccination
2023-05-12,United States,0.0,0.0,,,2020-12-13,post_vaccination
2023-05-13,United States,0.0,0.0,,,2020-12-13,post_vaccination
2023-05-14,United States,93260.0,1943.0,,,2020-12-13,post_vaccination
2023-05-15,United States,0.0,0.0,,,2020-12-13,post_vaccination
2023-05-16,United States,0.0,0.0,,,2020-12-13,post_vaccination
2023-05-17,United States,0.0,0.0,,,2020-12-13,post_vaccination
2023-05-18,United States,0.0,0.0,,,2020-12-13,post_vaccination
2023-05-19,United States,0.0,0.0,,,2020-12-13,post_vaccination
2023-05-20,United States,0.0,0.0,,,2020-12-13,post_vaccination
2023-05-21,United States,,759.0,,,2020-12-13,post_vaccination
2023-05-22,United States,,0.0,,,2020-12-13,post_vaccination
2023-05-23,United States,,0.0,,,2020-12-13,post_vaccination
2023-05-24,United States,,0.0,,,2020-12-13,post_vaccination
2023-05-25,United States,,0.0,,,2020-12-13,post_vaccination
2023-05-26,United States,,0.0,,,2020-12-13,post_vaccination
2023-05-27,United States,,0.0,,,2020-12-13,post_vaccination
2023-05-28,United States,,743.0,,,2020-12-13,post_vaccination
2023-05-29,United States,,0.0,,,2020-12-13,post_vaccination
2023-05-30,United States,,0.0,,,2020-12-13,post_vaccination
2023-05-31,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-01,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-02,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-03,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-04,United States,,697.0,,,2020-12-13,post_vaccination
2023-06-05,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-06,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-07,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-08,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-09,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-10,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-11,United States,,633.0,,,2020-12-13,post_vaccination
2023-06-12,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-13,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-14,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-15,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-16,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-17,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-18,United States,,613.0,,,2020-12-13,post_vaccination
2023-06-19,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-20,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-21,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-22,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-23,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-24,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-25,United States,,584.0,,,2020-12-13,post_vaccination
2023-06-26,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-27,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-28,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-29,United States,,0.0,,,2020-12-13,post_vaccination
2023-06-30,United States,,0.0,,,2020-12-13,post_vaccination
2023-07-01,United States,,0.0,,,2020-12-13,post_vaccination
2023-07-02,United States,,543.0,,,2020-12-13,post_vaccination
2023-07-03,United States,,0.0,,,2020-12-13,post_vaccination
2023-07-04,United States,,0.0,,,2020-12-13,post_vaccination
2023-07-05,United States,,0.0,,,2020-12-13,post_vaccination
2023-07-06,United States,,0.0,,,2020-12-13,post_vaccination
2023-07-07,United States,,0.0,,,2020-12-13,post_vaccination
2023-07-08,United States,,0.0,,,2020-12-13,post_vaccination
2023-07-09,United States,,493.0,,,2020-12-13,post_vaccination
2023-07-10,United States,,0.0,,,2020-12-13,post_vaccination
2023-07-11,United States,,0.0,,,2020-12-13,post_vaccination
2023-07-12,United States,,0.0,,,2020-12-13,post_vaccination
2023-07-13,United States,,0.0,,,2020-12-13,post_vaccination
2023-07-14,United States,,0.0,,,2020-12-13,post_vaccination
2023-07-15,United States,,0.0,,,2020-12-13,post_vaccination
